#timestamp x y z qx qy qz qw id
342.098000 0.629854 3.940525 0.448799 0.710502 -0.703685 0.002842 0.002498 303
343.131000 0.830378 3.937595 0.449143 0.710541 -0.703648 0.002515 0.002056 304
344.167000 1.050805 3.939485 0.449673 0.710393 -0.703798 0.002598 0.001834 305
345.281000 1.302298 3.939523 0.451176 0.710273 -0.703920 0.002223 0.001712 306
346.405000 1.580023 3.943364 0.451955 0.710054 -0.704141 0.001909 0.002198 307
347.583000 1.883800 3.944669 0.451906 0.710237 -0.703957 0.001699 0.002200 308
348.679000 2.174776 3.949534 0.454512 0.710496 -0.703695 0.002346 0.001754 309
349.738000 2.472503 3.955198 0.453779 0.710768 -0.703419 0.002888 0.001640 310
350.881000 2.796763 3.958929 0.455844 0.711230 -0.702952 0.002675 0.001731 311
352.027000 3.133473 3.967121 0.456135 0.711581 -0.702595 0.003077 0.001923 312
353.193000 3.479245 3.972035 0.458777 0.712013 -0.702157 0.002653 0.002290 313
354.357000 3.827538 3.974283 0.460394 0.712498 -0.701666 0.002978 0.001589 314
355.539000 4.178623 3.979789 0.461546 0.711905 -0.702267 0.003120 0.001460 315
356.599000 4.493335 3.984143 0.462775 0.710889 -0.703297 0.002704 0.001736 316
357.669000 4.826534 3.990035 0.464032 0.707619 -0.706586 0.002975 0.001608 317
358.747000 5.144104 3.989667 0.464801 0.709210 -0.704986 0.004093 0.000280 318
359.847000 5.456799 3.991651 0.465436 0.708372 -0.705827 0.004092 0.000343 319
360.998000 5.769404 3.992187 0.467441 0.707650 -0.706555 0.003170 0.001103 320
362.102000 6.067513 3.994507 0.466210 0.707277 -0.706928 0.003076 0.001533 321
363.136000 6.329294 3.996693 0.468468 -0.706525 0.707677 -0.003930 -0.000995 322
364.142000 6.570837 3.995475 0.466353 -0.706190 0.708012 -0.003719 -0.001028 323
365.144000 6.799881 3.997791 0.465961 -0.706183 0.708019 -0.003479 -0.001675 324
366.231000 7.025105 3.998200 0.465867 -0.706134 0.708067 -0.003429 -0.001912 325
367.236000 7.213461 3.998514 0.466736 -0.706157 0.708043 -0.003843 -0.001645 326
368.304000 7.395517 4.000116 0.467422 -0.706341 0.707858 -0.003960 -0.001864 327
369.341000 7.547915 3.997019 0.467155 -0.706633 0.707567 -0.004249 -0.001147 328
370.390000 7.678653 3.998814 0.466844 -0.707026 0.707174 -0.004244 -0.001446 329
371.392000 7.775141 3.995903 0.467660 0.707183 -0.707012 0.005093 0.000150 330
373.470000 7.903310 4.000449 0.467736 0.708302 -0.705892 0.004765 0.001221 332
383.116000 7.915883 4.115301 0.467214 0.709578 -0.704615 0.003929 0.001281 341
387.350000 7.920081 4.242892 0.464994 0.710990 -0.703190 0.003724 0.001727 345
390.709000 7.915681 4.358798 0.465121 0.712657 -0.701499 0.004108 0.001295 348
393.901000 7.915349 4.479112 0.464297 0.711015 -0.703164 0.004019 0.001474 351
397.073000 7.911374 4.598670 0.463696 0.709767 -0.704423 0.004199 0.001319 354
400.379000 7.915356 4.713594 0.460698 0.709316 -0.704880 0.003416 0.001653 357
403.561000 7.917161 4.822031 0.460750 0.709608 -0.704584 0.003689 0.001956 360
407.743000 7.915894 4.922056 0.460246 0.710765 -0.703422 0.003080 0.001288 364
417.218000 7.813449 5.002822 0.459377 0.711654 -0.702516 0.004095 0.001768 373
418.338000 7.700449 4.997889 0.460239 0.712391 -0.701767 0.004685 0.000754 374
419.416000 7.583834 4.997419 0.459326 0.712944 -0.701207 0.004046 0.001550 375
