#timestamp x y z qx qy qz qw id
1071.630000 14.878607 14.138835 -0.042584 0.735659 -0.677271 0.009806 -0.003706 821
1072.826000 14.085202 14.072929 -0.055716 0.737895 -0.674832 0.009888 -0.003821 822
1073.860000 13.383844 14.009758 -0.063968 0.742312 -0.670008 0.007756 -0.001225 823
1074.973000 12.637051 13.936329 -0.072961 0.743088 -0.669130 0.009057 -0.002087 824
1076.148000 11.859551 13.855109 -0.082634 0.743686 -0.668473 0.008541 -0.001434 825
1077.271000 11.110695 13.765100 -0.090098 0.743938 -0.668197 0.008071 -0.001820 826
1078.408000 10.371404 13.683320 -0.101211 0.743644 -0.668505 0.009193 -0.003108 827
1079.436000 9.710281 13.614173 -0.108628 0.743134 -0.669091 0.008152 -0.001754 828
1080.459000 9.080111 13.552632 -0.116571 0.742023 -0.670339 0.006868 0.000313 829
1081.551000 8.428596 13.483019 -0.124772 0.740788 -0.671704 0.006878 0.000154 830
1082.710000 7.764014 13.416731 -0.133219 0.738251 -0.674462 0.009071 -0.002293 831
1083.773000 7.195977 13.368139 -0.137812 0.735874 -0.677083 0.006867 0.000565 832
1084.936000 6.595981 13.319598 -0.148728 0.733360 -0.679793 0.008081 -0.000449 833
1085.957000 6.137947 13.288021 -0.142430 0.730645 -0.682731 0.005414 0.002644 834
1087.080000 5.659700 13.253543 -0.146613 0.724977 -0.688743 0.006149 0.001790 835
1088.089000 5.271512 13.232542 -0.150844 0.721447 -0.692437 0.006617 0.001203 836
1089.201000 4.881442 13.219328 -0.156898 0.717157 -0.696866 0.007918 0.000259 837
1090.349000 4.578528 13.206774 -0.155942 0.713819 -0.700306 0.005106 0.002774 838
1091.414000 4.335845 13.203589 -0.159889 0.707986 -0.706198 0.006104 0.001959 839
1092.439000 4.193885 13.206599 -0.156899 -0.705432 0.708750 -0.005268 -0.003368 840
1093.467000 4.064662 13.208944 -0.163121 -0.700635 0.713509 -0.003930 0.000400 841
1103.070000 4.036103 13.326330 -0.163219 -0.700932 0.713192 -0.006932 0.001628 850
1107.332000 4.042970 13.445463 -0.166769 -0.697738 0.716316 -0.006939 0.002105 854
1110.685000 4.052067 13.560369 -0.162855 -0.706473 0.707694 -0.008056 0.000441 857
1111.705000 4.048461 13.595957 -0.166852 -0.697745 0.716311 -0.006695 0.002191 858
1115.005000 4.065513 13.721169 -0.163095 -0.700925 0.713200 -0.006948 0.001045 861
1116.064000 4.059618 13.759711 -0.165746 -0.697475 0.716575 -0.006701 0.001917 862
1119.212000 4.043975 13.881207 -0.168155 -0.697589 0.716462 -0.006997 0.001792 865
1122.469000 4.060958 13.982529 -0.166262 -0.697338 0.716713 -0.006216 0.001798 868
1126.869000 4.041047 14.109014 -0.168647 -0.698650 0.715433 -0.006311 0.002150 872
1136.572000 4.189173 14.201463 -0.166418 -0.700186 0.713950 -0.003904 -0.000598 881
1137.633000 4.380479 14.192604 -0.164898 -0.704850 0.709346 -0.003926 -0.000226 882
1138.687000 4.613522 14.197661 -0.164384 0.710284 -0.703903 0.004036 0.001064 883
1139.801000 4.937367 14.198123 -0.159190 0.714772 -0.699347 0.003422 0.001841 884
1140.808000 5.271009 14.208537 -0.157314 0.718890 -0.695109 0.004227 0.001750 885
1141.920000 5.693765 14.225174 -0.153268 0.722580 -0.691267 0.005029 0.001507 886
1142.979000 6.154276 14.239708 -0.147311 0.726775 -0.686857 0.004809 0.001371 887
1144.033000 6.650765 14.271238 -0.142013 0.734879 -0.678178 0.004845 0.001994 888
1145.151000 7.202879 14.312004 -0.137916 0.737741 -0.675052 0.006555 -0.000231 889
1146.210000 7.772663 14.366977 -0.131157 0.742186 -0.670171 0.005130 0.002028 890
1147.309000 8.400693 14.433777 -0.123251 0.743983 -0.668175 0.005042 0.002577 891
1148.311000 8.999197 14.496145 -0.118518 0.745366 -0.666632 0.005004 0.002551 892
1149.358000 9.637244 14.568851 -0.109150 0.745471 -0.666485 0.008353 -0.001003 893
1150.468000 10.327662 14.643029 -0.096193 0.744594 -0.667465 0.008325 -0.001123 894
1151.522000 11.006604 14.714881 -0.087066 0.743225 -0.669010 0.006464 0.000573 895
1152.537000 11.679285 14.789133 -0.081453 0.741315 -0.671120 0.007099 0.000169 896
1153.634000 12.411819 14.864567 -0.072264 0.742888 -0.669375 0.007400 0.000106 897
1154.755000 13.163148 14.946276 -0.062790 0.742802 -0.669449 0.009050 -0.001285 898
1155.774000 13.861313 15.004253 -0.063810 0.742112 -0.670245 0.006437 -0.000414 899
1156.820000 14.547754 15.077097 -0.054819 0.739801 -0.672801 0.005737 0.000816 900
1158.009000 15.331954 15.151683 -0.044429 0.737052 -0.675813 0.005435 0.001163 901
